Report Date,Area,District,Zone,Ward,Stake,BC,NW,A,B,C,D,CF,BS,LA,BD,SM,NF
9/11/2016,HUALIAN_3_S,HUALIAN_B,HUALIAN,HUALIAN_3,HUALIAN,0,0,0,0,2,7,0,0,0,9,6,10
9/11/2016,JILONG_A_E,JILONG,EAST,JILONG,EAST,0,0,0,0,2,1,0,0,0,3,1,9
9/11/2016,JILONG_ZL,JILONG,EAST,JILONG,EAST,0,0,0,1,0,0,0,0,0,2,1,1
9/11/2016,JINGMEI_ZL,XINDIAN,SOUTH,JINGMEI,SOUTH,0,0,0,0,3,3,0,0,0,7,9,20
9/11/2016,JINHUA_S,JINHUA,CENTRAL,JINHUA,CENTRAL,0,2,0,1,1,2,0,0,0,4,7,5
9/11/2016,JINHUA_ZL,JINHUA,CENTRAL,JINHUA,CENTRAL,0,0,0,2,2,2,0,0,0,6,2,6
9/11/2016,LONGTAN_A_E,BADE,TAOYUAN,LONGTAN,TAOYUAN,0,0,0,1,1,0,0,0,0,2,6,1
9/11/2016,LUODONG_A_E,YILAN,EAST,YILAN,EAST,0,0,0,0,2,3,0,0,0,6,3,5
9/11/2016,LUZHOU_B_E,SANCHONG,CENTRAL,LUZHOU,CENTRAL,0,0,0,0,7,6,0,0,0,14,5,19
9/11/2016,MIAOLI_A_E,MIAOLI,XINZHU,MIAOLI,XINZHU,0,1,1,0,3,1,0,0,0,5,3,6
9/11/2016,MIAOLI_B_E,MIAOLI,XINZHU,MIAOLI,XINZHU,0,1,0,3,0,3,0,0,0,7,5,6
9/11/2016,MUZHA_A_E,MUZHA,SOUTH,MUZHA,SOUTH,0,0,0,1,3,2,0,0,0,6,3,8
9/11/2016,MUZHA_S,MUZHA,SOUTH,MUZHA,SOUTH,0,1,0,1,0,1,0,0,0,6,3,13
9/11/2016,NEIHU_A_E,SONGSHAN,EAST,NEIHU,EAST,0,0,0,0,3,1,0,0,0,4,3,5
9/11/2016,ENGLISH_E,XINAN,CENTRAL,XINAN,CENTRAL,0,0,0,0,0,0,0,0,0,0,1,0
9/11/2016,SANCHONG_E,SANCHONG,CENTRAL,SANCHONG,CENTRAL,1,0,0,1,6,3,0,0,0,10,5,4
9/11/2016,SANCHONG_S,SANCHONG,CENTRAL,SANCHONG,CENTRAL,0,1,0,0,3,1,0,0,0,4,2,6
9/11/2016,SANXIA_A_E,TUCHENG,WEST,SANXIA,WEST,0,1,0,1,3,0,0,0,0,4,2,2
9/11/2016,SHILIN_S,BEITOU,NORTH,SHILIN,NORTH,0,0,0,0,0,3,0,0,0,4,7,1
9/11/2016,SIYUAN_E,XINZHUANG,WEST,SIYUAN,WEST,1,0,0,0,1,4,0,0,0,5,3,2
9/11/2016,SONGSHAN_S,SONGSHAN,EAST,SONGSHAN,EAST,0,0,0,0,1,1,0,0,0,7,5,9
9/11/2016,SONGSHAN_E,SONGSHAN,EAST,SONGSHAN,EAST,0,0,0,0,1,4,0,0,0,6,1,5
9/11/2016,TAIDONG_1_E,TAIDONG_A,HUALIAN,TAIDONG_1,HUALIAN,0,0,0,0,1,2,0,0,0,3,3,5
9/11/2016,TAIDONG_1_S,TAIDONG_A,HUALIAN,TAIDONG_1,HUALIAN,0,0,0,1,1,1,0,0,0,4,5,9
9/11/2016,TAIDONG_2_S,TAIDONG_A,HUALIAN,TAIDONG_2,HUALIAN,0,0,0,0,0,3,0,0,0,3,3,8
9/11/2016,TAIDONG_2_ZL,TAIDONG_A,HUALIAN,TAIDONG_2,HUALIAN,0,1,1,0,2,2,0,0,0,6,3,9
9/11/2016,TAIDONG_3_A_E,TAIDONG_A,HUALIAN,TAIDONG_3,HUALIAN,2,0,0,0,1,0,0,0,0,1,1,4
9/11/2016,TAOYUAN_1_E,TAOYUAN_A,TAOYUAN,TAOYUAN_1,TAOYUAN,0,0,0,0,4,3,0,0,0,7,3,9
9/11/2016,TAOYUAN_2_E,TAOYUAN_B,TAOYUAN,TAOYUAN_2,TAOYUAN,0,0,0,0,1,1,0,0,0,4,3,5
9/11/2016,TAOYUAN_2_S,TAOYUAN_B,TAOYUAN,TAOYUAN_2,TAOYUAN,0,0,0,1,1,3,0,0,0,5,3,5
9/11/2016,TAOYUAN_3_ZL,TAOYUAN_A,TAOYUAN,TAOYUAN_3,TAOYUAN,0,0,0,0,6,2,0,0,0,8,3,14
9/11/2016,TAOYUAN_4_E,TAOYUAN_A,TAOYUAN,TAOYUAN_4,TAOYUAN,0,0,1,2,9,3,0,0,0,15,11,15
9/11/2016,TIANMU_A_E,BEITOU,NORTH,TIANMU,NORTH,0,0,0,1,0,4,0,0,0,6,3,25
9/11/2016,TOUFEN_A_E,ZHUNAN,XINZHU,TOUFEN,XINZHU,0,0,0,0,1,2,0,0,0,5,2,3
9/11/2016,TUCHENG_S,TUCHENG,WEST,TUCHENG,WEST,0,0,0,1,1,2,0,0,0,7,4,10
9/11/2016,TUCHENG_ZL,TUCHENG,WEST,TUCHENG,WEST,0,0,0,0,0,2,0,0,0,4,3,12
9/11/2016,WANDA_E,JINHUA,CENTRAL,WANDA,CENTRAL,1,1,0,2,7,3,0,0,0,12,8,14
9/11/2016,XIANGSHAN_A_E,XINZHU_B,XINZHU,XIANGSHAN,XINZHU,0,1,0,1,5,1,0,0,0,7,3,7
9/11/2016,XINAN_S,XINAN,CENTRAL,XINAN,CENTRAL,0,0,0,0,0,1,0,0,0,1,1,14
9/11/2016,XINBAN_E,BANQIAO,WEST,XINBAN,WEST,1,0,0,1,1,1,0,0,0,4,2,4
9/11/2016,XINDIAN_E,XINDIAN,SOUTH,XINDIAN,SOUTH,0,0,0,0,0,1,0,0,0,1,0,9
9/11/2016,XINPU_S,BANQIAO,WEST,XINPU,WEST,0,0,0,0,2,4,0,0,0,6,2,6
9/11/2016,XINZHU_1_E,XINZHU_B,XINZHU,XINZHU_1,XINZHU,0,0,0,0,2,1,0,0,0,5,1,3
9/11/2016,XINZHU_1_S,XINZHU_B,XINZHU,XINZHU_1,XINZHU,0,0,0,2,2,3,0,0,0,10,2,21
9/11/2016,XINZHU_3_ZL,XINZHU_A,XINZHU,XINZHU_3,XINZHU,0,1,1,1,2,2,0,0,0,6,5,7
9/11/2016,XIZHI_A_E,XIZHI,EAST,XIZHI,EAST,0,0,0,0,4,0,0,0,0,4,2,5
9/11/2016,XIZHI_S,XIZHI,EAST,XIZHI,EAST,0,0,0,0,1,3,0,0,0,4,2,4
9/11/2016,YILAN_A_S,YILAN,EAST,YILAN,EAST,0,0,0,0,0,4,0,0,0,4,1,6
9/11/2016,YONGHE_S,SHUANGHE,SOUTH,YONGHE,SOUTH,0,0,0,0,1,7,0,0,0,13,6,12
9/11/2016,YULI_E,HUALIAN_B,HUALIAN,YULI,HUALIAN,0,0,0,1,2,5,0,0,0,8,3,8
9/11/2016,ZHONGHE_1_E,SHUANGHE,SOUTH,ZHONGHE_1,SOUTH,0,0,0,0,1,3,0,0,0,4,4,6
9/11/2016,ZHONGHE_2_E,SHUANGHE,SOUTH,ZHONGHE_2,SOUTH,0,0,0,0,0,3,0,0,0,4,2,7
9/11/2016,ZHONGLI_1_A_E,ZHONGLI,TAOYUAN,ZHONGLI_1,TAOYUAN,0,1,0,1,3,2,0,0,0,7,8,16
9/11/2016,ZHONGLI_2_A_E,ZHONGLI,TAOYUAN,ZHONGLI_2,TAOYUAN,0,0,0,2,4,3,0,0,0,9,4,5
9/11/2016,ZHUBEI_1_E,ZHUBEI,XINZHU,ZHUBEI_1,XINZHU,0,0,0,0,3,4,0,0,0,8,5,12
9/11/2016,ZHUBEI_1_S,ZHUBEI,XINZHU,ZHUBEI_1,XINZHU,0,0,0,0,0,0,0,0,0,3,1,8
9/11/2016,ZHUBEI_2_E,ZHUBEI,XINZHU,ZHUBEI_2,XINZHU,0,0,0,1,4,0,0,0,0,7,2,8
9/11/2016,ZHUDONG_E,XINZHU_A,XINZHU,ZHUDONG,XINZHU,0,0,0,1,0,2,0,0,0,12,3,7
9/11/2016,ZHUNAN_E,ZHUNAN,XINZHU,ZHUNAN,XINZHU,0,0,0,1,4,3,0,0,0,8,5,6
9/18/2016,ANKANG_E,MUZHA,SOUTH,ANKANG,SOUTH,0,0,1,1,1,1,0,0,0,4,3,11
9/18/2016,ASSISTANTS,XINAN,CENTRAL,XINAN,CENTRAL,0,0,0,1,3,1,0,0,0,5,4,12
9/18/2016,BADE_A_E,BADE,TAOYUAN,BADE,TAOYUAN,0,0,0,0,2,4,0,0,0,8,0,15
9/18/2016,BEITOU_E,BEITOU,NORTH,BEITOU,NORTH,0,0,0,0,2,0,0,0,0,4,1,6
9/18/2016,BEITOU_S,BEITOU,NORTH,BEITOU,NORTH,0,0,0,0,3,3,0,0,0,7,5,10
9/18/2016,BITAN_E,XINDIAN,SOUTH,BITAN,SOUTH,0,0,0,0,3,3,0,0,0,6,4,11
9/18/2016,DANFENG_A_E,XINZHUANG,WEST,DANFENG,WEST,0,0,0,1,6,6,0,0,0,13,2,7
9/18/2016,DANSHUI_A_E,DANSHUI,NORTH,DANSHUI,NORTH,0,0,0,0,1,0,0,0,0,1,1,5
9/18/2016,DANSHUI_B_E,DANSHUI,NORTH,DANSHUI,NORTH,0,0,0,2,3,2,0,0,0,8,2,5
9/18/2016,GUISHAN_A_E,TAOYUAN_B,TAOYUAN,GUISHAN,TAOYUAN,0,0,0,0,4,6,0,0,0,10,2,9
9/18/2016,HUALIAN_1_E,HUALIAN_A,HUALIAN,HUALIAN_1,HUALIAN,0,0,0,0,1,2,0,0,0,4,2,11
9/18/2016,HUALIAN_1_S,HUALIAN_A,HUALIAN,HUALIAN_1,HUALIAN,1,0,0,1,1,0,0,0,0,6,1,10
